ros_time,elapsed,phase,max_position_error,max_velocity,min_inter_agent_distance,fresh_agent_count,stale_agent_ids,hold_elapsed,model_hold_elapsed,model_hold_pending
1789744965.3648684,0.003024101,MOVING,4.063967906367233,0.0106111181314008,3.942448667755709,7,,0.0,,False
1789744965.41507,0.053225755,MOVING,4.063967906367233,0.011151107968122308,3.9425290157214143,7,,0.0,,False
1789744965.464997,0.103152752,MOVING,4.063967906367233,0.12420199845517706,3.942644827143529,7,,0.0,,False
1789744965.5149863,0.153141975,MOVING,4.063967906367233,0.3002630019500443,3.942796268798672,7,,0.0,,False
1789744965.56505,0.203205585,MOVING,4.063967906367233,0.47081416982894425,3.9430401895024856,7,,0.0,,False
1789744965.6150274,0.253183126,MOVING,4.063966345169826,0.6179645643926498,3.9432909654016988,7,,0.0,,False
1789744965.6650019,0.303157568,MOVING,4.06392539138227,0.7379535437209235,3.9436133472855404,7,,0.0,,False
1789744965.7150164,0.353172064,MOVING,4.063830249510876,0.83072940036617,3.943976583445543,7,,0.0,,False
1789744965.7650557,0.403211355,MOVING,4.063759305404266,0.8978579619880188,3.944558771436152,7,,0.0,,False
1789744965.8150477,0.453203439,MOVING,4.064587447534216,0.9361027905817918,3.945099311972,7,,0.0,,False
1789744965.8650527,0.503208399,MOVING,4.065896693377339,0.9601924894709296,3.9454351849196865,7,,0.0,,False
1789744965.9149928,0.553148508,MOVING,4.067651536929424,0.9632985631953492,3.9459338725364734,7,,0.0,,False
1789744965.9649825,0.603138208,MOVING,4.069548232671107,0.9632985631953492,3.9459014568060193,7,,0.0,,False
1789744966.0150168,0.653172493,MOVING,4.071143912840622,0.9632985631953492,3.945704127905954,7,,0.0,,False
1789744966.065006,0.703161716,MOVING,4.071459542498969,0.9632985631953492,3.94563620221163,7,,0.0,,False
1789744966.115028,0.753183603,MOVING,4.071459542498969,0.9632985631953492,3.945226762976256,7,,0.0,,False
1789744966.1700597,0.808215379,MOVING,4.071459542498969,0.9131580060255006,3.9457685331160106,7,,0.0,,False
1789744966.2150602,0.853215933,MOVING,4.071459542498969,0.7996402409228442,3.945061278379094,7,,0.0,,False
1789744966.2650225,0.903178215,MOVING,4.071459542498969,0.7173646758128908,3.945187558188652,7,,0.0,,False
1789744966.3150904,0.953246116,MOVING,4.071218238979455,0.7986351159880385,3.9464742303211553,7,,0.0,,False
1789744966.3650815,1.003237247,MOVING,4.069620434916018,0.8666469186172618,3.947361105065034,7,,0.0,,False
1789744966.415431,1.053586721,MOVING,4.06589098533123,0.8872953711251428,3.9483302297462495,7,,0.0,,False
1789744966.464982,1.103137731,MOVING,4.062359597705227,0.9023826100156485,3.9478690900108657,7,,0.0,,False
