ros_time,elapsed,phase,max_position_error,max_velocity,min_inter_agent_distance,fresh_agent_count,stale_agent_ids,hold_elapsed,model_hold_elapsed,model_hold_pending
1789744939.6096601,3.9520020479999998,MOVING,2.0442674215801424,0.9675513250378314,2.468752089972945,7,,0.0,,False
1789744939.6596847,4.002026558,MOVING,2.0059689007721078,1.0021350212929439,2.4977284694291852,7,,0.0,,False
1789744939.7097032,4.052045107,MOVING,1.9653936522293949,1.0339203593840367,2.520174018863779,7,,0.0,,False
1789744939.7596939,4.102035761,MOVING,1.9226232077351293,1.0681717169233043,2.546582098800409,7,,0.0,,False
1789744939.8096812,4.152023077,MOVING,1.877749030835986,1.093995287044593,2.576856244668648,7,,0.0,,False
1789744939.8596885,4.20203042,MOVING,1.8308680737790524,1.1168257505070804,2.603473163506187,7,,0.0,,False
1789744939.9096375,4.251979351,MOVING,1.7820871396039955,1.136600742012067,2.626387942118523,7,,0.0,,False
1789744939.9596288,4.30197072,MOVING,1.731522005402049,1.1532448991062263,2.65609243977476,7,,0.0,,False
1789744940.0096529,4.351994753,MOVING,1.679299820342041,1.1679346482071735,2.67848991559998,7,,0.0,,False
1789744940.0596523,4.401994228,MOVING,1.6255592540879589,1.180064972826579,2.706989855932696,7,,0.0,,False
1789744940.1096563,4.451998233,MOVING,1.570449855104139,1.1889597045850584,2.7284870801858614,7,,0.0,,False
1789744940.1596198,4.501961708,MOVING,1.5361728440044335,1.1945277244680665,2.7552813868949864,7,,0.0,,False
1789744940.209696,4.552037954,MOVING,1.5224334108986382,1.1967136109696697,2.7755863474570277,7,,0.0,,False
1789744940.259624,4.601965904,MOVING,1.5086006374655156,1.1967428173902013,2.797856689947383,7,,0.0,,False
1789744940.309794,4.652135849,MOVING,1.4946780097379397,1.1967428173902013,2.8191929266273594,7,,0.0,,False
1789744940.3597069,4.702048778,MOVING,1.4806688052943808,1.1967428173902013,2.839551214186612,7,,0.0,,False
1789744940.409636,4.75197792,MOVING,1.4665761215276765,1.1967428173902013,2.8607141133714284,7,,0.0,,False
1789744940.4598165,4.8021583549999995,MOVING,1.4524029232858786,1.1966361888910007,2.877278321459886,7,,0.0,,False
1789744940.5096772,4.852019071,MOVING,1.4381639165952786,1.1940759307817443,2.8959872788883154,7,,0.0,,False
1789744940.559676,4.902017831,MOVING,1.4238647890675586,1.18817997160021,2.910990174893623,7,,0.0,,False
1789744940.6096764,4.952018261,MOVING,1.4095055793558127,1.1790424355572942,2.926365191962012,7,,0.0,,False
1789744940.6596775,5.002019405,MOVING,1.3950835989433428,1.166798070934449,2.9407850149283727,7,,0.0,,False
1789744940.7096574,5.05199933,MOVING,1.3805937688059455,1.1516107849760817,2.9542817536150427,7,,0.0,,False
1789744940.759683,5.102024793,MOVING,1.366036083771634,1.1336701252228691,2.9672207828227903,7,,0.0,,False
1789744940.8096952,5.152037143,MOVING,1.3514074396450868,1.113178037248488,2.9788173615697056,7,,0.0,,False
1789744940.8596313,5.201973199,MOVING,1.3367089323177117,1.0903434763635151,2.9896643259194913,7,,0.0,,False
1789744940.909634,5.251976013,MOVING,1.3219423057392536,1.0653732995514702,2.9999253543994673,7,,0.0,,False
1789744940.959701,5.302042961,MOVING,1.3071091941752382,1.0384655227859876,3.0095142314000394,7,,0.0,,False
1789744941.013585,5.35592699,MOVING,1.289228081031073,1.0098049577942356,3.018492166536909,7,,0.0,,False
1789744941.059615,5.401956796,MOVING,1.277260683137637,0.9795584408541032,3.026921979827274,7,,0.0,,False
1789744941.1096332,5.451975107,MOVING,1.2622537132710436,0.9478736176499168,3.034867502237299,7,,0.0,,False
1789744941.1596866,5.502028465,MOVING,1.247198210273149,0.9148777609389538,3.042393181668136,7,,0.0,,False
1789744941.2096171,5.551959037,MOVING,1.2320989211423956,0.8806795736256833,3.049563142716746,7,,0.0,,False
1789744941.2599328,5.602274656,MOVING,1.2169611200011348,0.8453645859553367,3.05551478960604,7,,0.0,,False
1789744941.3096514,5.651993274,MOVING,1.2017892009839835,0.8090171156600667,3.0630887716549475,7,,0.0,,False
1789744941.360088,5.702430009,MOVING,1.1865878842205735,0.7716993479255252,3.068546948082329,7,,0.0,,False
1789744941.409625,5.751966953,MOVING,1.1713614190012278,0.7334695159177325,3.075934787670575,7,,0.0,,False
1789744941.4597185,5.802060365,MOVING,1.1561138862414833,0.6943869534637365,3.0822472248936754,7,,0.0,,False
1789744941.5096827,5.852024555,MOVING,1.1408493448415975,0.6545066128343171,3.088557502344536,7,,0.0,,False
1789744941.5596926,5.902034521,MOVING,1.1255715869206924,0.6138954639896853,3.0949153083989067,7,,0.0,,False
1789744941.6096928,5.952034711,MOVING,1.1102844924356132,0.5726265655602278,3.1003103207643354,7,,0.0,,False
1789744941.6597857,6.002127647,MOVING,1.094991861034164,0.53078878071673,3.106919609520022,7,,0.0,,False
1789744941.7097049,6.052046775,MOVING,1.0796975308887407,0.48848934700974145,3.1137113895605495,7,,0.0,,False
1789744941.759683,6.102024793,MOVING,1.0644054094594149,0.44585519401987206,3.121688258063249,7,,0.0,,False
1789744941.8097005,6.152042389,MOVING,1.0491194139221702,0.4030400040045802,3.128899116998921,7,,0.0,,False
1789744941.8596895,6.202031374,MOVING,1.0338435374157133,0.36022384729355705,3.1363755355827183,7,,0.0,,False
1789744941.9097674,6.252109289,MOVING,1.0185817873724143,0.3176189154841092,3.1441394732190324,7,,0.0,,False
1789744941.9597983,6.302140236,MOVING,1.0033381951595457,0.3111069922327805,3.152208775733079,7,,0.0,,False
1789744942.009683,6.352024793,MOVING,0.9881167920415835,0.31058651356293,3.159887392288477,7,,0.0,,False
1789744942.0597358,6.402077674,MOVING,0.9729215800751793,0.30998258953382923,3.168666561710023,7,,0.0,,False
1789744942.1097043,6.452046156,MOVING,0.9577565384831176,0.3092919175120691,3.17778251022324,7,,0.0,,False
1789744942.159709,6.502050876,MOVING,0.9426255899260988,0.3085125249098433,3.187758404517384,7,,0.0,,False
1789744942.209693,6.5520348550000005,MOVING,0.9275325973488633,0.30764476429751964,3.197486195473379,7,,0.0,,False
1789744942.259692,6.602033853,MOVING,0.9124813497711087,0.3066896706747355,3.20754713666783,7,,0.0,,False
1789744942.3097699,6.652111768,MOVING,0.897475552729155,0.3056498179329344,3.2176036287725744,7,,0.0,,False
