ros_time,elapsed,phase,max_position_error,max_velocity,min_inter_agent_distance,fresh_agent_count,stale_agent_ids,hold_elapsed,model_hold_elapsed,model_hold_pending
1789745203.612391,0.001674653,MOVING,2.000702419952542,0.008690092636499116,3.8918133463674476,7,,0.0,,False
1789745203.6625652,0.051848889,MOVING,2.0006679216560257,0.010115931409464084,3.891860284330606,7,,0.0,,False
1789745203.7125633,0.101846934,MOVING,2.0006350605182313,0.0115901019936657,3.8919563852633847,7,,0.0,,False
1789745203.7626777,0.151961327,MOVING,2.0006038848213588,0.013081628024478124,3.8921079549982327,7,,0.0,,False
1789745203.8125572,0.201840878,MOVING,2.000574427632687,0.014571792075041726,3.892315230548575,7,,0.0,,False
1789745203.8626277,0.251911402,MOVING,2.0005467074689824,0.016048736044229586,3.89257907630309,7,,0.0,,False
1789745203.9125204,0.301804066,MOVING,2.0005235356754283,0.017504663907433125,3.8929003070547576,7,,0.0,,False
1789745203.9625304,0.351814032,MOVING,2.000508317359033,0.01893418152973057,3.8932796737083812,7,,0.0,,False
1789745204.0125077,0.401791335,MOVING,2.000497393045557,0.020333293013448737,3.8937179326284697,7,,0.0,,False
1789745204.062523,0.451806546,MOVING,2.000490135626911,0.02169879029833987,3.894215893036389,7,,0.0,,False
1789745204.1125782,0.501861811,MOVING,2.0004858685387283,0.023027859114282068,3.8947744452581947,7,,0.0,,False
1789745204.1625218,0.551805497,MOVING,2.0004836772141537,0.024317901995508942,3.895394558101926,7,,0.0,,False
1789745204.2125218,0.601805449,MOVING,2.000482446037563,0.02556638095828282,3.8960772682225766,7,,0.0,,False
1789745204.2627184,0.652002097,MOVING,2.000480898598104,0.026770751449450052,3.896823649007915,7,,0.0,,False
1789745204.3125832,0.701866866,MOVING,2.0004776329347913,0.027928440570894286,3.897634787968958,7,,0.0,,False
1789745204.362663,0.751946688,MOVING,2.0004711368913526,0.02903683814456122,3.898511738852816,7,,0.0,,False
1789745204.4125805,0.801864148,MOVING,2.0004598034156396,0.030093344090913913,3.8994554986723533,7,,0.0,,False
1789745204.4625404,0.851824046,MOVING,2.0004419325360265,0.03109538680334204,3.9004669743246523,7,,0.0,,False
1789745204.5125542,0.901837826,MOVING,2.0004157272768825,0.0320404535343183,3.901546938510622,7,,0.0,,False
1789745204.5625997,0.951883316,MOVING,2.0003792979814397,0.03292621180333304,3.9026960189244693,7,,0.0,,False
1789745204.6125712,1.001854897,MOVING,2.000330660737747,0.033750540953687715,3.9039146681816117,7,,0.0,,False
1789745204.6626432,1.051926852,MOVING,2.0002677313139086,0.03451152931920956,3.9052031371054214,7,,0.0,,False
1789745204.7125673,1.101850987,MOVING,2.000188329724646,0.03520781263275626,3.906561441647301,7,,0.0,,False
1789745204.7624917,1.1517753609999999,MOVING,2.0000901853345106,0.03583838890333022,3.907989408548548,7,,0.0,,False
1789745204.8125296,1.201813221,MOVING,1.9999949721289776,0.03640305903149605,3.9094865877385985,7,,0.0,,False
1789745204.8625565,1.251840115,MOVING,1.9999143676351134,0.036902085878103355,3.9110523070721377,7,,0.0,,False
1789745204.9125001,1.301783801,MOVING,1.9998179646854,0.03733688507422886,3.9126855845786235,7,,0.0,,False
1789745204.9625,1.3517837529999999,MOVING,1.9997054543588864,0.03770924234055328,3.914385178589362,7,,0.0,,False
1789745205.012718,1.40200162,MOVING,1.9995744650774008,0.038021768016866124,3.916149502334764,7,,0.0,,False
1789745205.0626287,1.451912404,MOVING,1.9994232111989902,0.038278435430448086,3.917976608097607,7,,0.0,,False
1789745205.112598,1.5018816,MOVING,1.9992498613616345,0.03848458317244211,3.9198641942830545,7,,0.0,,False
1789745205.162758,1.5520417690000001,MOVING,1.999052527514724,0.03864563623902093,3.9218096298039398,7,,0.0,,False
1789745205.212488,1.6017715940000001,MOVING,1.9988292752380936,0.03877124368911214,3.923809915785564,7,,0.0,,False
1789745205.262552,1.65183568,MOVING,1.9985781217589065,0.03887119902214422,3.925861790448572,7,,0.0,,False
1789745205.312502,1.701785565,MOVING,1.9982970461586982,0.038958190159295206,3.9279617140739824,7,,0.0,,False
1789745205.3625395,1.7518231869999998,MOVING,1.9979839948646112,0.03904655450986,3.9301059370565814,7,,0.0,,False
1789745205.4125085,1.8017921449999998,MOVING,1.9976368724715876,0.039153197102610914,3.932290516940789,7,,0.0,,False
1789745205.4627342,1.85201788,MOVING,1.9972535645989107,0.03929633132529519,3.934511280912378,7,,0.0,,False
1789745205.512525,1.901808739,MOVING,1.99683192415529,0.039496446095011295,3.9367640277589775,7,,0.0,,False
1789745205.562658,1.951941729,MOVING,1.996369796275953,0.07507767603539897,3.9390270132998393,7,,0.0,,False
1789745205.612503,2.001786709,MOVING,1.9958649938732913,0.23212140347189322,3.9412490834745424,7,,0.0,,False
1789745205.6625655,2.051849127,MOVING,1.9953153276812496,0.4074296546673876,3.943450760739798,7,,0.0,,False
1789745205.7125473,2.10183096,MOVING,1.99471859464509,0.5647111211966577,3.9457090746306487,7,,0.0,,False
1789745205.7625375,2.1518211369999998,MOVING,1.9940725914526767,0.6960057370736464,3.948121780128547,7,,0.0,,False
1789745205.8125384,2.201822043,MOVING,1.993375123934249,0.7989377174424914,3.950784288674987,7,,0.0,,False
1789745205.862615,2.251898766,MOVING,1.9926239823224026,0.8204592402389915,3.95389199832564,7,,0.0,,False
1789745205.912566,2.301849604,MOVING,1.9918170121475554,0.8204592402389915,3.957474909100642,7,,0.0,,False
1789745205.9625444,2.351828099,MOVING,1.9909520413737052,0.8204592402389915,3.961095974046966,7,,0.0,,False
1789745206.0125368,2.401820422,MOVING,1.990026931030185,0.8204592402389915,3.9646178367219136,7,,0.0,,False
1789745206.0625274,2.451811076,MOVING,1.9890395526637552,0.8204592402389915,3.967565798188968,7,,0.0,,False
1789745206.1124914,2.501775027,MOVING,1.987987834792766,0.7572799541574939,3.969713301195298,7,,0.0,,False
1789745206.1625736,2.551857233,MOVING,1.9868697211157476,0.5587037262913067,3.970863125102688,7,,0.0,,False
1789745206.2127867,2.6020703320000003,MOVING,1.9856831863244904,0.6473197849494139,3.97140879293001,7,,0.0,,False
1789745206.2625449,2.6518285280000002,MOVING,1.9844262698348891,0.7624018641352859,3.9717524834414055,7,,0.0,,False
1789745206.3125415,2.701825142,MOVING,1.9830970404774675,0.8465774072279992,3.972465969849635,7,,0.0,,False
1789745206.3625667,2.751850367,MOVING,1.9816936380083177,0.8530693473690902,3.974071778336174,7,,0.0,,False
1789745206.412563,2.801846743,MOVING,1.980214255300423,0.8530693473690902,3.9768540305065985,7,,0.0,,False
1789745206.4626112,2.851894856,MOVING,1.9786571228515417,0.8530693473690902,3.980407483620774,7,,0.0,,False
1789745206.512493,2.901776553,MOVING,1.9770205553657487,0.8530693473690902,3.9843234062007955,7,,0.0,,False
1789745206.5625374,2.951821089,MOVING,1.9753029280816214,0.8512045587465723,3.9883229020919995,7,,0.0,,False
1789745206.61254,3.001823664,MOVING,1.9735026786800887,0.6729389694253622,3.9897363512954533,7,,0.0,,False
1789745206.662928,3.052211762,MOVING,1.9716183135651855,0.6406520683783473,3.9892588332697483,7,,0.0,,False
1789745206.7124949,3.101778508,MOVING,1.9705577784692017,0.6406520683783473,3.9887019879748227,7,,0.0,,False
1789745206.7625961,3.151879788,MOVING,1.9691402695430087,0.6350263619718837,3.988173601286195,7,,0.0,,False
1789745206.8125637,3.201847315,MOVING,1.9662618086033374,0.6319414969758944,3.9876496400239567,7,,0.0,,False
1789745206.8625321,3.251815796,MOVING,1.9632124670591868,0.6251049029602669,3.987163699800221,7,,0.0,,False
1789745206.9125319,3.30181551,MOVING,1.9608876999990823,0.7420529506695905,3.98666844813236,7,,0.0,,False
1789745206.9626036,3.351887227,MOVING,1.9584713717385294,0.7441756659752853,3.986083076428133,7,,0.0,,False
1789745207.0125675,3.401851178,MOVING,1.955962511049392,0.7441756659752853,3.9854229173957862,7,,0.0,,False
1789745207.0625567,3.451840401,MOVING,1.9533601812720067,0.7441756659752853,3.9847506477947827,7,,0.0,,False
1789745207.1125524,3.5018360619999997,MOVING,1.9506742801355796,0.7633997942633796,3.9842044283422204,7,,0.0,,False
1789745207.1625762,3.551859856,MOVING,1.947965808402721,0.8181220958237656,3.983942412432968,7,,0.0,,False
1789745207.212546,3.601829768,MOVING,1.9453530966231443,0.8181220958237656,3.9846975474034125,7,,0.0,,False
1789745207.262627,3.651910544,MOVING,1.9430410710117452,0.8181220958237656,3.9848507930388988,7,,0.0,,False
1789745207.312512,3.701795578,MOVING,1.9414641024819634,0.8181220958237656,3.9842450548584587,7,,0.0,,False
1789745207.3625367,3.751820326,MOVING,1.9403486555536802,0.8181220958237656,3.9840346270257743,7,,0.0,,False
1789745207.4124978,3.801781416,MOVING,1.9401582621943385,0.6983309288791872,3.9835424788095666,7,,0.0,,False
1789745207.4626732,3.851956845,MOVING,1.939874805710818,0.5783881754766361,3.983157607358817,7,,0.0,,False
1789745207.512549,3.901832581,MOVING,1.9390121915929468,0.5065235696155175,3.9829075736894213,7,,0.0,,False
1789745207.5625677,3.951851368,MOVING,1.9372399468953125,0.52245558117921,3.9828165441254573,7,,0.0,,False
