ros_time,elapsed,phase,max_position_error,max_velocity,min_inter_agent_distance,fresh_agent_count,stale_agent_ids,hold_elapsed,model_hold_elapsed,model_hold_pending
1789787435.1279678,0.001923561,MOVING,4.0034958028732195,0.03091009219084959,3.9987276319679816,7,,0.0,,False
1789787435.1790044,0.052960157,MOVING,4.003191570453875,0.029731222044947814,3.9989374075767916,7,,0.0,,False
1789787435.2281804,0.102136135,MOVING,4.0028782495464155,0.1236612055972579,3.9991424300727885,7,,0.0,,False
1789787435.2781577,0.152113438,MOVING,4.002559364331106,0.2998596063888733,3.9993223894796315,7,,0.0,,False
1789787435.328092,0.202047825,MOVING,4.002238244623337,0.4708868200646931,3.999500282311857,7,,0.0,,False
1789787435.3780982,0.252053976,MOVING,4.001918008840759,0.6187334013765309,3.9996634547173406,7,,0.0,,False
1789787435.4283993,0.302355051,MOVING,4.001755160373802,0.7396377355280849,3.999801503539486,7,,0.0,,False
1789787435.4781418,0.352097511,MOVING,4.002769657528699,0.8334352707247574,3.999934516739626,7,,0.0,,False
1789787435.5280807,0.402036428,MOVING,4.004260739947133,0.9010610819354856,4.0000741963800035,7,,0.0,,False
1789787435.5781362,0.452091932,MOVING,4.006043305256541,0.9441475340695447,4.000181166163732,7,,0.0,,False
1789787435.628097,0.502052784,MOVING,4.008036827256262,0.9642249726645095,3.999856662500957,7,,0.0,,False
1789787435.6787832,0.552738905,MOVING,4.010843404830516,0.9658703175994218,3.9990242326112613,7,,0.0,,False
1789787435.7281346,0.602090359,MOVING,4.013529849703845,0.9658703175994218,3.9985403361347225,7,,0.0,,False
1789787435.778119,0.652074814,MOVING,4.014302062479308,0.9658703175994218,3.9977226534181836,7,,0.0,,False
1789787435.8280818,0.702037573,MOVING,4.014492550243552,0.9658703175994218,3.9963390210518526,7,,0.0,,False
1789787435.878159,0.752114773,MOVING,4.014492550243552,0.9658703175994218,3.995297712987746,7,,0.0,,False
1789787435.928258,0.802213669,MOVING,4.014492550243552,0.9628100422498872,3.993783920782937,7,,0.0,,False
1789787435.9788487,0.852804422,MOVING,4.014492550243552,0.9621405129906352,3.9907494970108086,7,,0.0,,False
1789787436.0281324,0.902088165,MOVING,4.014492550243552,0.7735296263236332,3.989042871808512,7,,0.0,,False
1789787436.0782487,0.952204466,MOVING,4.014238085689052,0.5939384651585965,3.9857951054249,7,,0.0,,False
1789787436.128333,1.002288818,MOVING,4.014238057549286,0.6934509999515799,3.9826579024347506,7,,0.0,,False
1789787436.1781595,1.052115202,MOVING,4.013792742309324,0.7543559432933111,3.9787235592385906,7,,0.0,,False
1789787436.228182,1.102137804,MOVING,4.011207171065667,0.9170363450029954,3.9736073218977266,7,,0.0,,False
1789787436.278186,1.152141809,MOVING,4.006076732929944,0.9310901525390923,3.972973050551855,7,,0.0,,False
1789787436.3282409,1.202196598,MOVING,3.9997701417397837,0.9310901525390923,3.970495327213642,7,,0.0,,False
1789787436.3782132,1.252168894,MOVING,3.9914808454560364,0.9310901525390923,3.9702775330518274,7,,0.0,,False
1789787436.428165,1.302120685,MOVING,3.9807257432365537,0.9310901525390923,3.9658325390679106,7,,0.0,,False
1789787436.4781647,1.352120399,MOVING,3.9687123468874073,0.9310901525390923,3.9640028894798363,7,,0.0,,False
1789787436.5281613,1.4021170139999999,MOVING,3.956203014927109,0.925395883314514,3.9624533801174944,7,,0.0,,False
1789787436.5798051,1.453760862,MOVING,3.943500365755341,0.925395883314514,3.961356717300937,7,,0.0,,False
1789787436.6281579,1.5021135810000001,MOVING,3.9305135453565567,0.9239608774785768,3.9603541674512157,7,,0.0,,False
1789787436.6781545,1.552110195,MOVING,3.9166113896185064,0.9239608774785768,3.960693571544664,7,,0.0,,False
1789787436.7281322,1.602087974,MOVING,3.9013862739584915,0.9239608774785768,3.9544551637404246,7,,0.0,,False
1789787436.778978,1.6529338359999999,MOVING,3.884657008029409,0.9122408328229137,3.956230170167726,7,,0.0,,False
1789787436.8327432,1.706698894,MOVING,3.8630558264905512,0.9046323118465983,3.9498894621765968,7,,0.0,,False
1789787436.8782895,1.7522451879999998,MOVING,3.8474323841065865,0.8759284654159684,3.9528140958172453,7,,0.0,,False
1789787436.928193,1.8021488190000001,MOVING,3.826491748259234,0.868056723958328,3.9462709539788343,7,,0.0,,False
1789787436.9781313,1.852087021,MOVING,3.8040057086925314,0.868056723958328,3.9502124459108328,7,,0.0,,False
1789787437.0281074,1.902063131,MOVING,3.7799046975438135,0.868056723958328,3.943369919900983,7,,0.0,,False
1789787437.078079,1.9520347120000001,MOVING,3.7542010120142177,0.868056723958328,3.9482996379924984,7,,0.0,,False
1789787437.128487,2.002442837,MOVING,3.7268223304435772,0.8761976776710629,3.946735378425501,7,,0.0,,False
